FlightID,RouteCode,Origin,Destination,FlightDate,FlightDurationMins,AircraftType,SeatsAvailable,SeatsSold,Revenue,OperationalCost
310,DXB-JFK,DXB,JFK,2023-02-07,869,A380,279,279,1865415.99,1250389.74
311,DEL-BLR,DEL,BLR,2023-09-12,733,A380,142,132,698114.38,609459.15
312,DXB-CCU,DXB,CCU,2024-03-16,168,A320,125,83,211982.63,678811.1
313,LHR-HYD,LHR,HYD,2024-04-01,443,B777,218,200,1166612.23,378146.85
314,BOM-LHR,BOM,LHR,2023-04-18,362,B777,121,64,436430.35,644559.07
315,CCU-MAA,CCU,MAA,2023-12-18,526,B737,233,173,594791.66,327426.23
316,SIN-CCU,SIN,CCU,2023-03-10,367,A320,281,79,91489.57,822510.4
317,DEL-HYD,DEL,HYD,2023-09-07,588,B737,241,90,298523.48,829881.13
318,SIN-HYD,SIN,HYD,2024-02-19,704,B737,147,131,733751.35,478133.78
319,JFK-HYD,JFK,HYD,2024-04-05,666,B777,199,51,302590.61,413096.89
320,DEL-BLR,DEL,BLR,2023-07-11,434,A380,150,108,194149.96,743752.33
321,SIN-JFK,SIN,JFK,2023-11-17,671,B777,256,150,766354.95,757025.98
322,SIN-BLR,SIN,BLR,2023-11-01,689,ATR72,121,67,213884.11,275777.26
323,DEL-HYD,DEL,HYD,2024-01-18,770,B737,230,149,585223.39,380598.77
324,DXB-SIN,DXB,SIN,2023-07-10,558,ATR72,277,215,1615695.88,519113.45
325,BLR-LHR,BLR,LHR,2023-10-23,203,B737,180,165,880418.53,1109922.81
326,BOM-LHR,BOM,LHR,2023-05-20,259,B777,243,179,997296.41,810801.81
327,SIN-DXB,SIN,DXB,2024-03-30,560,B737,121,53,348271.81,262241.24
328,BOM-CCU,BOM,CCU,2023-08-19,610,A380,143,108,535631.75,799340.74
329,SIN-JFK,SIN,JFK,2024-06-07,175,ATR72,129,84,539766.46,761661.59
330,CCU-JFK,CCU,JFK,2023-02-12,838,B777,239,105,832485.16,342960.68
331,HYD-CCU,HYD,CCU,2023-02-03,520,A380,189,72,293291.23,1315919.61
332,HYD-MAA,HYD,MAA,2023-12-26,787,ATR72,261,159,343737.54,434110.02
333,HYD-MAA,HYD,MAA,2023-03-02,643,A380,236,121,626538.46,435169.76
334,MAA-CCU,MAA,CCU,2023-10-01,586,A320,134,102,758000.86,931757.56
335,BLR-HYD,BLR,HYD,2023-09-13,209,A380,163,147,1015018.77,527263.38
336,BLR-CCU,BLR,CCU,2024-02-29,444,B777,119,61,233017.28,648404.2
337,CCU-LHR,CCU,LHR,2024-05-14,395,ATR72,100,99,686086.96,137747.83
338,SIN-CCU,SIN,CCU,2023-03-06,874,ATR72,201,105,816574.51,1188725.14
339,SIN-MAA,SIN,MAA,2023-11-27,350,A380,240,197,377089.47,1460404.79
340,CCU-BOM,CCU,BOM,2023-02-17,161,B777,104,57,427843.72,185067.77
341,SIN-BOM,SIN,BOM,2024-03-14,267,B737,266,127,268330.96,1751051
342,MAA-DEL,MAA,DEL,2024-01-05,316,A320,195,92,125351.01,912355.57
343,HYD-SIN,HYD,SIN,2023-04-04,780,A320,100,63,273271.76,162273.87
344,HYD-JFK,HYD,JFK,2024-03-31,69,A320,278,137,920607.56,1925583.8
345,DXB-BLR,DXB,BLR,2024-05-04,132,B737,198,72,440304.74,284139.59
346,CCU-DXB,CCU,DXB,2023-11-03,200,B777,298,258,1618202.99,484400.98
347,BLR-DEL,BLR,DEL,2023-01-09,684,B737,212,139,841926.36,995148.4
348,BLR-SIN,BLR,SIN,2024-03-29,282,A320,125,67,419897.01,556919.79
349,DXB-CCU,DXB,CCU,2024-03-15,382,B737,163,85,468549.24,381197.6
350,JFK-MAA,JFK,MAA,2023-01-28,734,A380,152,116,608824.62,299380.48
351,DXB-MAA,DXB,MAA,2023-02-25,862,B737,226,148,264802.43,880815.06
352,JFK-DEL,JFK,DEL,2024-06-24,72,A380,181,83,307753.02,1086295.84
353,DXB-CCU,DXB,CCU,2023-06-26,841,B777,297,68,75944.16,361954.47
354,MAA-HYD,MAA,HYD,2023-02-10,121,B777,229,123,664199.37,894589.32
355,DXB-SIN,DXB,SIN,2024-02-16,144,ATR72,237,207,428233.96,312437.54
356,DEL-JFK,DEL,JFK,2023-07-28,887,B737,237,133,496771.03,1121631.97
357,DEL-CCU,DEL,CCU,2024-03-23,807,B737,114,81,129882.66,398293
358,SIN-BOM,SIN,BOM,2023-11-13,742,B737,130,51,303720.52,669408.69
359,BLR-LHR,BLR,LHR,2023-12-22,595,ATR72,300,260,1571793.24,550551.09
360,BLR-CCU,BLR,CCU,2023-05-01,849,A320,185,159,461714.4,221261.17
361,JFK-DEL,JFK,DEL,2024-05-23,526,ATR72,192,64,287825.28,828421.25
362,CCU-BLR,CCU,BLR,2023-09-19,851,A320,246,222,1345197.59,545162.43
363,LHR-BOM,LHR,BOM,2023-02-15,72,B737,111,80,283826.84,722099.91
364,BLR-BOM,BLR,BOM,2024-03-05,289,A380,163,103,763331.29,453726.45
365,DEL-DXB,DEL,DXB,2023-05-03,574,A320,145,78,517168.56,998291.06
366,DXB-DEL,DXB,DEL,2024-04-21,349,A380,183,72,350758.06,155441.82
367,HYD-CCU,HYD,CCU,2023-11-08,817,ATR72,162,109,389992.78,1105733.92
368,HYD-JFK,HYD,JFK,2023-09-09,214,A320,204,56,147335.11,601356.69
369,BOM-DXB,BOM,DXB,2023-01-02,837,B777,288,236,744007.57,596795.07
370,HYD-SIN,HYD,SIN,2024-05-18,121,B737,282,121,199793.56,1836356.17
371,LHR-DXB,LHR,DXB,2024-01-17,529,A320,248,74,335811.58,1178182.83
372,DXB-DEL,DXB,DEL,2023-03-05,505,B737,160,87,245943.48,440488.84
373,DXB-CCU,DXB,CCU,2023-11-22,523,A380,159,59,448688.09,261379.06
374,JFK-DEL,JFK,DEL,2023-06-09,168,B737,215,169,540501.38,332942.07
375,CCU-HYD,CCU,HYD,2024-04-07,375,B777,167,159,292463.79,296794.96
376,MAA-BOM,MAA,BOM,2023-08-09,395,B737,123,81,630082.8,400576.03
377,BOM-CCU,BOM,CCU,2023-09-24,899,B737,107,75,523665.68,454419.73
378,LHR-HYD,LHR,HYD,2023-04-07,533,A320,135,65,70440.4,803021.64
379,HYD-BLR,HYD,BLR,2023-07-22,470,A380,275,211,1595798.12,363287.22
380,JFK-MAA,JFK,MAA,2023-03-18,82,A320,150,132,541730.54,239776.14
381,CCU-DEL,CCU,DEL,2023-02-13,532,A320,143,123,495947.64,756680.39
382,SIN-BOM,SIN,BOM,2024-01-27,759,B777,144,95,237786.21,282288.51
383,MAA-LHR,MAA,LHR,2023-06-02,95,ATR72,258,207,563142.15,678450.22
384,DXB-JFK,DXB,JFK,2024-05-05,122,A320,171,99,194104.56,348265.17
385,LHR-HYD,LHR,HYD,2023-01-20,451,A380,222,189,1222838.65,651128.56
386,JFK-LHR,JFK,LHR,2023-11-26,457,A380,146,53,171303.58,315057.07
387,MAA-BOM,MAA,BOM,2024-04-28,602,A380,296,199,1591450.81,2024247.84
388,DEL-MAA,DEL,MAA,2023-09-04,332,ATR72,288,64,406294.28,1922796.11
389,JFK-DXB,JFK,DXB,2023-12-30,237,B737,160,125,403253.82,860200.26
390,CCU-BOM,CCU,BOM,2023-12-27,641,ATR72,136,122,931906.7,814302.78
391,SIN-JFK,SIN,JFK,2023-11-13,239,B777,109,55,76624.67,493803.71
392,BOM-JFK,BOM,JFK,2024-05-04,60,A380,257,101,671156.91,748565.46
393,BLR-DXB,BLR,DXB,2023-03-02,82,B737,250,230,1706730.88,1400268.07
394,LHR-CCU,LHR,CCU,2023-03-16,442,B777,250,75,251694.56,700034.97
395,BLR-SIN,BLR,SIN,2024-05-13,724,A380,144,140,1089368.04,734410.72
396,JFK-CCU,JFK,CCU,2023-08-17,741,ATR72,144,98,308480.74,729891.41
397,BLR-HYD,BLR,HYD,2023-01-02,778,ATR72,200,195,239202.44,906961.95
398,JFK-HYD,JFK,HYD,2023-04-17,568,B737,184,69,183952.03,1267898.71
399,BLR-DEL,BLR,DEL,2023-12-10,517,A320,167,76,208755.74,203794.72
400,MAA-DEL,MAA,DEL,2023-01-02,109,B777,212,157,1222042.91,1332255.15
401,SIN-DXB,SIN,DXB,2023-12-26,619,B777,125,111,723843.21,547993.01
402,HYD-BLR,HYD,BLR,2024-04-07,135,A320,175,52,168012.95,1172553.41
403,DEL-DXB,DEL,DXB,2023-06-24,444,B737,287,69,333223.34,1827722.15
404,DEL-DXB,DEL,DXB,2024-05-09,781,A320,210,92,483112.55,733328.9
405,BOM-BLR,BOM,BLR,2023-12-06,270,B737,204,191,1156364.95,1086471.12
406,MAA-CCU,MAA,CCU,2023-11-01,303,A320,112,75,375179.15,672794.97
407,BLR-BOM,BLR,BOM,2024-01-05,63,B777,122,87,588753.46,570418.8
408,SIN-HYD,SIN,HYD,2023-04-10,86,B737,143,131,398591.11,187044.54
409,DEL-CCU,DEL,CCU,2024-02-12,542,B777,269,117,191641.1,1122693.39
410,BLR-DXB,BLR,DXB,2024-01-26,438,B737,214,61,173427.38,788238.9
411,HYD-CCU,HYD,CCU,2023-03-05,214,A320,121,94,625782.54,407372.79
412,JFK-HYD,JFK,HYD,2023-03-04,456,ATR72,207,187,1086371.92,1367326.27
413,JFK-HYD,JFK,HYD,2024-05-02,366,A320,201,58,261853.2,1282947.1
414,JFK-BLR,JFK,BLR,2023-05-04,835,B777,144,71,554165.94,836993.73
415,BLR-BOM,BLR,BOM,2024-03-09,140,B777,151,130,264569.21,677883.61
416,CCU-DEL,CCU,DEL,2023-03-31,457,ATR72,201,191,627031.54,505001.46
417,SIN-BOM,SIN,BOM,2024-06-19,860,B777,128,103,210892.11,552048.94
418,JFK-DEL,JFK,DEL,2023-04-19,636,A320,173,161,764658.93,507234.08
419,DXB-MAA,DXB,MAA,2024-01-28,730,B777,246,205,883821.89,459439.03
420,DXB-BLR,DXB,BLR,2024-02-16,99,B777,184,110,147954.05,689328.91
421,MAA-DXB,MAA,DXB,2023-01-21,405,A380,179,121,834891.04,1095668.96
422,DEL-MAA,DEL,MAA,2023-05-18,367,B777,298,261,847226.41,1584929.8
423,JFK-DEL,JFK,DEL,2023-07-12,512,B737,204,174,1099062.83,1260020.61
424,BOM-JFK,BOM,JFK,2023-06-12,127,A380,281,179,684441.58,1584615.72
425,LHR-BOM,LHR,BOM,2023-06-27,257,B737,114,81,99751.28,126935.3
426,CCU-HYD,CCU,HYD,2023-10-08,437,B777,229,151,822628.17,359074.69
427,BOM-MAA,BOM,MAA,2024-01-17,560,ATR72,214,95,733746.05,800875.78
428,LHR-CCU,LHR,CCU,2023-12-19,227,A380,291,262,1525351.89,747122.17
429,DXB-BOM,DXB,BOM,2023-06-16,645,B737,156,132,340003.53,324750.21
430,DXB-JFK,DXB,JFK,2023-01-21,859,A320,221,83,459122.87,1000484.7
431,BOM-MAA,BOM,MAA,2023-09-16,682,A380,282,231,1270311.08,966583.81
432,DXB-CCU,DXB,CCU,2024-04-15,318,B737,219,127,729027.38,1294449.23
433,DXB-DEL,DXB,DEL,2023-01-08,583,A380,243,215,1108627.68,620280.98
434,DEL-LHR,DEL,LHR,2023-03-07,404,A380,263,133,935048.68,636226.15
435,MAA-HYD,MAA,HYD,2023-06-03,589,B737,114,101,567994.94,572358.16
436,BOM-LHR,BOM,LHR,2023-10-30,325,B777,203,149,917411.58,896193.63
437,JFK-HYD,JFK,HYD,2023-12-18,803,B737,275,186,1017084.29,1031128.52
438,CCU-JFK,CCU,JFK,2023-11-04,234,ATR72,146,87,146440.27,232615.04
439,MAA-JFK,MAA,JFK,2023-07-07,756,A380,267,72,184015.77,583297.05
440,MAA-SIN,MAA,SIN,2023-12-06,440,A380,249,125,530790.55,381031.04
441,BOM-BLR,BOM,BLR,2024-04-28,259,ATR72,130,98,461469.21,436964.45
442,BLR-HYD,BLR,HYD,2023-07-25,410,B777,245,167,334429.03,1505976.4
443,BLR-DEL,BLR,DEL,2024-05-14,400,B737,180,64,66111.65,449257.09
444,BLR-HYD,BLR,HYD,2024-05-16,864,A320,133,128,516605.43,460491.26
445,DXB-LHR,DXB,LHR,2024-01-28,64,A320,236,101,617575.96,1578940.4
446,CCU-JFK,CCU,JFK,2023-07-15,78,A320,260,237,649797.56,1325961.89
447,CCU-MAA,CCU,MAA,2023-05-13,165,B777,228,200,628561.13,274689.73
448,BOM-CCU,BOM,CCU,2023-10-25,526,ATR72,252,184,619131.67,1588970.65
449,BLR-DXB,BLR,DXB,2024-05-16,427,B737,142,101,114521.19,311092.53
450,BLR-MAA,BLR,MAA,2023-01-23,663,ATR72,143,65,231799.11,691169.1
451,BOM-SIN,BOM,SIN,2023-09-19,849,ATR72,259,62,319763.05,284214.77
452,DEL-BOM,DEL,BOM,2023-02-19,766,A320,206,163,596869.54,863789.06
453,SIN-BLR,SIN,BLR,2023-07-30,771,A320,177,157,884169.37,868608.81
454,MAA-BLR,MAA,BLR,2024-03-04,167,ATR72,284,208,379421.53,427953.3
455,DEL-LHR,DEL,LHR,2023-07-23,683,B737,299,117,797997.53,2043169.34
456,CCU-SIN,CCU,SIN,2023-10-30,224,A320,240,177,1304931.86,1216047.43
457,SIN-CCU,SIN,CCU,2023-08-29,62,A320,271,72,529067.54,1620157.08
458,SIN-BLR,SIN,BLR,2023-04-03,858,ATR72,119,62,454674.25,570591.68
459,SIN-MAA,SIN,MAA,2023-09-28,535,A320,125,72,512566.79,760492.73
460,CCU-DXB,CCU,DXB,2024-03-12,816,A320,124,55,58723.85,205597.65
461,BLR-DXB,BLR,DXB,2024-01-02,508,ATR72,168,162,993299.05,522523.23
462,CCU-BLR,CCU,BLR,2023-04-27,470,B777,216,119,815145.05,1096717.34
463,SIN-DXB,SIN,DXB,2023-06-20,175,B737,278,235,331473.32,1846836.1
464,BLR-DEL,BLR,DEL,2024-03-02,664,B777,245,223,906972.14,1124599.88
465,CCU-BOM,CCU,BOM,2023-05-14,554,B777,128,102,416651.15,152663.49
466,CCU-BOM,CCU,BOM,2024-06-21,845,ATR72,285,194,498171.52,1916830.45
467,CCU-JFK,CCU,JFK,2024-06-19,764,ATR72,124,105,591359.25,290305.99
468,CCU-SIN,CCU,SIN,2023-06-02,631,ATR72,113,51,280693.34,200343.32
469,SIN-LHR,SIN,LHR,2023-06-19,136,B777,182,111,368105.29,459472.51
470,LHR-HYD,LHR,HYD,2024-01-23,472,B737,120,108,443806.79,522337.99
471,DEL-LHR,DEL,LHR,2024-04-02,383,A320,227,217,243991.31,749400.98
472,BOM-JFK,BOM,JFK,2023-01-01,153,ATR72,258,213,667155.56,1019537.05
473,HYD-LHR,HYD,LHR,2023-12-16,432,A320,157,108,358971.3,872603.12
474,JFK-SIN,JFK,SIN,2024-01-08,793,B777,129,62,391544.86,280553.34
475,CCU-DXB,CCU,DXB,2023-10-26,620,ATR72,195,77,101674.4,354463.84
476,BLR-SIN,BLR,SIN,2023-04-20,320,ATR72,150,74,136546.33,912540.77
477,HYD-LHR,HYD,LHR,2023-07-15,793,A380,127,103,136526.76,600213.54
478,JFK-DEL,JFK,DEL,2024-04-06,528,ATR72,229,84,650746.6,189358.56
479,BOM-JFK,BOM,JFK,2024-03-19,659,B777,230,95,555058.78,431625.29
480,BLR-DEL,BLR,DEL,2024-02-01,733,ATR72,255,132,597797.75,812151.63
481,JFK-HYD,JFK,HYD,2023-10-08,467,A380,175,107,709792.83,289925.31
482,JFK-LHR,JFK,LHR,2023-11-03,778,ATR72,180,105,252653.48,840571.03
483,MAA-DXB,MAA,DXB,2023-05-16,787,B737,228,188,1101714.56,638118.34
484,DEL-DXB,DEL,DXB,2024-05-06,656,ATR72,270,231,906061.82,1467932.24
485,LHR-MAA,LHR,MAA,2024-03-08,887,A320,233,77,90621.68,396338.97
486,BOM-MAA,BOM,MAA,2023-10-01,828,B737,173,137,377288.01,1038720.93
487,MAA-HYD,MAA,HYD,2023-02-03,427,B777,126,121,853520.74,680772.83
488,LHR-DXB,LHR,DXB,2023-09-01,583,A380,277,220,292349.02,876930.01
489,DXB-CCU,DXB,CCU,2023-02-25,73,A380,151,129,913571.52,926348.36
490,SIN-HYD,SIN,HYD,2024-01-12,833,ATR72,239,239,1248466.41,1341294.25
491,HYD-CCU,HYD,CCU,2024-04-04,241,A320,147,72,442480.06,226379.06
492,BOM-SIN,BOM,SIN,2023-10-13,629,A380,133,70,356153.17,316686.32
493,CCU-LHR,CCU,LHR,2023-06-08,100,B737,182,63,404184.48,851263.74
494,MAA-LHR,MAA,LHR,2024-01-02,134,A380,234,106,816084.89,942495.6
495,LHR-BLR,LHR,BLR,2024-03-01,616,ATR72,203,73,251544.91,1274243.14
496,CCU-DXB,CCU,DXB,2024-01-05,360,B737,292,208,980406.39,2037900.91
497,BOM-BLR,BOM,BLR,2023-12-21,516,B737,264,207,1538061.98,610296.3
498,BOM-DXB,BOM,DXB,2024-01-26,875,A320,198,115,549891.04,505600.87
499,LHR-CCU,LHR,CCU,2024-06-10,882,ATR72,214,174,227411.32,1363040.04
500,HYD-DXB,HYD,DXB,2024-06-10,144,A320,142,118,558428.01,665551.88
501,HYD-MAA,HYD,MAA,2024-03-10,166,B737,237,229,1637455.48,1278976.48
502,DXB-DEL,DXB,DEL,2023-06-07,84,B777,283,134,169537.36,354920.99
503,BLR-CCU,BLR,CCU,2023-03-14,648,B737,166,102,379055.28,781419.61
504,DXB-CCU,DXB,CCU,2023-01-18,458,A320,236,51,279987.92,1093568.78
505,JFK-BOM,JFK,BOM,2023-03-16,426,ATR72,127,87,566217.17,338883.55
506,DEL-CCU,DEL,CCU,2024-03-24,450,B777,269,57,246121.08,1104917.54
507,BLR-SIN,BLR,SIN,2023-10-30,709,B737,176,136,980403.17,1194206.72
508,CCU-BOM,CCU,BOM,2023-05-25,186,A320,101,86,445186.24,417164.61
509,DEL-CCU,DEL,CCU,2023-08-04,826,A380,154,102,748618.41,936172.91
510,BLR-HYD,BLR,HYD,2023-07-08,286,ATR72,164,74,133374.48,813450.34
511,JFK-BOM,JFK,BOM,2024-04-17,720,ATR72,118,87,496056.32,277803.06
512,HYD-LHR,HYD,LHR,2023-12-05,425,B737,271,217,573255.4,695887.43
513,DEL-MAA,DEL,MAA,2023-11-22,557,B777,184,128,749338.48,321052.17
514,JFK-CCU,JFK,CCU,2023-11-20,498,B737,101,70,190625.82,219519.4
515,DXB-MAA,DXB,MAA,2024-01-04,197,A380,222,168,691740.98,1243989.25
516,SIN-JFK,SIN,JFK,2023-04-22,239,ATR72,120,85,595934.62,200161.24
517,LHR-HYD,LHR,HYD,2023-09-27,811,A320,286,69,499886.8,1735288.15
518,BOM-SIN,BOM,SIN,2023-08-06,97,ATR72,166,119,863690.28,688235.69
519,BLR-DXB,BLR,DXB,2024-02-06,288,ATR72,287,269,816951.42,1056489.21
520,LHR-DEL,LHR,DEL,2024-02-11,432,ATR72,102,92,245839.24,691233.77
521,JFK-BLR,JFK,BLR,2024-06-10,203,B777,140,72,357444.06,603125.28
522,BLR-LHR,BLR,LHR,2024-01-03,101,B737,294,174,456271.39,717070.15
523,HYD-BOM,HYD,BOM,2023-07-31,590,A380,199,170,1262303.31,1246858.83
524,BOM-DXB,BOM,DXB,2023-04-16,780,ATR72,262,262,763590.41,1414758.13
525,JFK-LHR,JFK,LHR,2023-06-28,445,B777,193,69,318548.18,604715.02
526,HYD-JFK,HYD,JFK,2024-02-20,421,A380,224,173,1247365.22,188362.87
527,BLR-LHR,BLR,LHR,2023-06-19,295,A320,231,214,634652.64,399974.31
528,BLR-DXB,BLR,DXB,2023-05-02,736,B737,206,134,809599.81,779793.06
529,SIN-LHR,SIN,LHR,2023-08-04,664,B737,265,263,1019465.44,612350.32
530,BLR-HYD,BLR,HYD,2023-05-18,704,ATR72,110,107,535629.71,126131.99
531,MAA-BLR,MAA,BLR,2024-06-13,475,ATR72,244,213,240762.47,1283731.15
532,MAA-DEL,MAA,DEL,2023-08-10,519,ATR72,220,173,379556.38,1308615.92
533,JFK-BLR,JFK,BLR,2023-07-06,698,ATR72,167,71,430920.84,488401.84
534,SIN-DEL,SIN,DEL,2023-08-24,447,B777,133,63,70304.12,537427.77
535,LHR-DXB,LHR,DXB,2023-06-03,680,A320,145,110,804238.33,655232.6
536,LHR-JFK,LHR,JFK,2023-05-01,155,B777,268,83,607053.14,1110477.59
537,BOM-SIN,BOM,SIN,2024-06-18,490,A380,111,94,442619.27,246732.44
538,SIN-DXB,SIN,DXB,2023-12-25,663,ATR72,125,104,201466.9,469784.46
539,HYD-DEL,HYD,DEL,2023-10-18,672,ATR72,204,115,267161.92,1060131.45
540,BOM-JFK,BOM,JFK,2023-05-01,592,A320,196,102,593065.45,540683.76
541,CCU-DEL,CCU,DEL,2023-06-08,496,ATR72,164,83,579741.59,561877.38
542,CCU-MAA,CCU,MAA,2024-02-11,833,B737,205,191,1238925.11,777216.52
543,CCU-JFK,CCU,JFK,2024-05-10,319,A380,247,138,885871.87,807295.9
544,BLR-DEL,BLR,DEL,2023-08-24,517,B737,125,77,350997.17,709212.87
545,LHR-BOM,LHR,BOM,2023-06-14,458,A320,123,68,292514.28,556147.17
546,DEL-BLR,DEL,BLR,2023-09-27,287,A380,120,54,327859,788429.63
547,DXB-JFK,DXB,JFK,2023-10-21,788,ATR72,114,72,394706.82,401465.44
548,HYD-JFK,HYD,JFK,2023-10-20,259,A320,300,203,928488.5,1539116.5
549,JFK-BLR,JFK,BLR,2023-02-06,428,B737,267,50,391476.07,357359.59
550,MAA-SIN,MAA,SIN,2023-12-28,745,B777,203,200,480434.54,181740.31
551,DEL-BLR,DEL,BLR,2023-10-19,803,ATR72,249,139,477093.26,1458191.87
552,HYD-MAA,HYD,MAA,2024-04-10,473,ATR72,101,66,146866.07,397806.3
553,LHR-DEL,LHR,DEL,2024-05-30,361,A380,129,115,885151.03,803915.21
554,JFK-MAA,JFK,MAA,2024-03-29,446,ATR72,223,112,705859.06,1507408.66
555,SIN-LHR,SIN,LHR,2023-01-29,553,A320,166,58,213365.34,944484.77
556,HYD-MAA,HYD,MAA,2023-11-20,482,A380,232,187,199727.66,1382603.46
557,HYD-CCU,HYD,CCU,2023-04-06,468,A380,119,72,312183.95,356040.28
558,JFK-MAA,JFK,MAA,2023-07-07,824,B737,227,101,267046.99,522270.34
559,MAA-HYD,MAA,HYD,2023-08-23,267,B737,258,141,294967.63,377060.19
560,DEL-LHR,DEL,LHR,2023-01-07,842,ATR72,110,104,455108.64,511295.22
561,SIN-MAA,SIN,MAA,2024-05-17,247,ATR72,171,100,255464.95,748180.43
562,BOM-JFK,BOM,JFK,2024-03-09,549,ATR72,108,82,281343.86,662523.93
563,BLR-LHR,BLR,LHR,2023-05-04,775,ATR72,217,130,757181.6,189502.6
564,HYD-SIN,HYD,SIN,2023-04-14,393,A380,256,116,267967.78,621993.99
565,MAA-LHR,MAA,LHR,2023-12-18,434,B737,227,158,390848.93,1167782.95
566,CCU-DXB,CCU,DXB,2024-02-15,346,B777,146,123,235910.82,638098.1
567,HYD-DEL,HYD,DEL,2023-10-04,883,B737,242,160,1119065.79,487773.25
568,BLR-LHR,BLR,LHR,2023-01-10,240,B777,227,84,669390.32,1377031.37
569,LHR-JFK,LHR,JFK,2023-11-20,864,B777,176,82,404667.47,760421.03
570,DXB-DEL,DXB,DEL,2023-06-17,121,B737,165,110,756008.22,230516.83
571,CCU-MAA,CCU,MAA,2024-01-05,428,ATR72,242,115,392032.92,811406.06
572,CCU-HYD,CCU,HYD,2023-06-28,859,A380,190,133,759742.53,726267.63
573,SIN-DEL,SIN,DEL,2024-01-26,688,A380,218,211,1623889.97,1347937.04
574,CCU-SIN,CCU,SIN,2024-02-19,133,A320,141,93,241569.88,389814.96
575,MAA-CCU,MAA,CCU,2024-02-09,337,B777,299,270,2044274.99,1625648.68
576,LHR-SIN,LHR,SIN,2024-02-28,231,B737,105,58,353475.6,514976.68
577,DEL-MAA,DEL,MAA,2023-06-20,466,A320,124,58,438338.23,462985.24
578,BOM-DEL,BOM,DEL,2024-02-11,596,A320,126,83,442117.36,166663.96
579,DXB-MAA,DXB,MAA,2023-08-23,313,A380,213,210,395825.21,866015.93
580,BLR-BOM,BLR,BOM,2023-02-05,739,A380,183,171,730230.59,1134521.18
581,MAA-JFK,MAA,JFK,2024-03-31,198,ATR72,145,125,647886.17,683311.72
582,JFK-DXB,JFK,DXB,2024-06-20,715,ATR72,179,138,603275.53,395267.15
583,DEL-LHR,DEL,LHR,2023-11-12,434,B777,166,69,215625.72,132895.04
584,BLR-DXB,BLR,DXB,2023-10-21,540,ATR72,102,94,700734.16,680455.93
585,SIN-MAA,SIN,MAA,2023-01-10,844,B777,174,126,329931.98,146986.76
586,CCU-HYD,CCU,HYD,2024-02-26,634,B777,201,113,242146.17,1079396.27
587,DXB-SIN,DXB,SIN,2023-08-14,329,A320,208,111,512406.02,1198027.22
588,JFK-MAA,JFK,MAA,2023-10-19,724,ATR72,168,102,236232.45,205712.05
589,BLR-CCU,BLR,CCU,2023-04-24,712,B777,258,165,479314.92,1202556.95
590,HYD-DXB,HYD,DXB,2023-01-20,215,A320,236,55,126585.98,338446.57
591,MAA-BLR,MAA,BLR,2024-03-24,804,A320,159,61,125341.94,613770.72
592,CCU-SIN,CCU,SIN,2023-11-16,864,B777,195,168,987595.33,194370.18
593,DEL-HYD,DEL,HYD,2023-02-27,332,B777,118,110,249834.88,749693.37
594,MAA-SIN,MAA,SIN,2023-01-13,184,B737,198,163,445012.06,1379291.67
595,HYD-LHR,HYD,LHR,2023-04-07,593,B737,221,149,859744.34,604452.25
596,CCU-BLR,CCU,BLR,2023-02-13,822,ATR72,233,81,224628.32,1108806.01
597,HYD-DXB,HYD,DXB,2023-02-23,742,B737,128,80,434429.02,359933.9
598,BLR-CCU,BLR,CCU,2023-05-03,465,B737,102,52,263512.04,518431.19
599,JFK-BLR,JFK,BLR,2024-01-16,849,A320,163,70,314960.41,823615.66
600,CCU-BOM,CCU,BOM,2023-03-03,424,B737,279,187,1223029.31,440856.34
601,HYD-DXB,HYD,DXB,2023-12-22,884,B777,287,99,113797.51,901802.05
602,BLR-CCU,BLR,CCU,2023-02-10,556,B777,243,125,599892.32,932772.6
603,JFK-BLR,JFK,BLR,2023-12-23,391,B777,170,161,1097930.99,1099855.6
604,LHR-BLR,LHR,BLR,2023-03-12,603,B737,215,125,841991.23,893960.73
605,SIN-BOM,SIN,BOM,2024-06-02,448,B737,104,89,622804.65,583575.48
606,HYD-DXB,HYD,DXB,2023-03-06,734,ATR72,199,98,457511.86,773076.15
607,LHR-BLR,LHR,BLR,2023-10-17,390,B777,264,132,234068.86,1067574.64
608,DEL-BOM,DEL,BOM,2023-05-13,242,A320,151,63,277048.3,213253.11
609,JFK-DXB,JFK,DXB,2024-05-16,598,ATR72,279,201,561105.51,856919.18
610,JFK-DEL,JFK,DEL,2023-01-14,273,B777,120,109,720178.22,141160.94
611,LHR-DXB,LHR,DXB,2024-01-13,873,A320,257,118,554971.21,1375634.16
612,MAA-DEL,MAA,DEL,2023-08-10,591,A320,125,79,373008.56,246831.82
613,LHR-HYD,LHR,HYD,2023-07-03,631,ATR72,206,77,490026.76,901187.11
614,SIN-DXB,SIN,DXB,2023-04-17,230,B737,240,152,688993.12,1170407.44
615,LHR-SIN,LHR,SIN,2023-12-27,382,ATR72,183,145,563528.44,864875.04
616,CCU-HYD,CCU,HYD,2023-08-08,444,ATR72,290,115,404806.88,1045421.45
617,DXB-BOM,DXB,BOM,2023-02-05,351,ATR72,104,83,161484.8,657281.27
618,BOM-CCU,BOM,CCU,2023-08-16,279,A380,105,99,668604.37,533007.19
619,MAA-JFK,MAA,JFK,2024-06-07,629,ATR72,246,89,147740.88,898956.03
